"segment_id","text","start","duration","vid"
101,"van a volver a caer en el delito o sea",235.2,3.66,"GQmudUU31jw"
102,"además de ser una política humanista es",236.7,3.78,"GQmudUU31jw"
103,"una política de seguridad nosotros",238.86,3,"GQmudUU31jw"
104,"tenemos más o menos 1200 personas",240.48,3.539,"GQmudUU31jw"
105,"organizadas en cooperativas deliberadas",241.86,3.799,"GQmudUU31jw"
106,"no tenemos reincidencia",244.019,5.28,"GQmudUU31jw"
107,"vos tenés 1200 1200 personas que",245.659,5.561,"GQmudUU31jw"
108,"salieron de la cárcel Y vos le das",249.299,3.601,"GQmudUU31jw"
109,"laburo están laburando en cooperativas",251.22,4.019,"GQmudUU31jw"
110,"de distintos rubros desde textiles de",252.9,3.66,"GQmudUU31jw"
111,"reciclado de reciclado de material",255.239,3.84,"GQmudUU31jw"
112,"electrónico Cuadrilla de construcción te",256.56,4.139,"GQmudUU31jw"
113,"lo dice la casuística que si no le",259.079,3.84,"GQmudUU31jw"
114,"hubiese no no estás ahí para para",260.699,3.201,"GQmudUU31jw"
115,"ayudarlos",262.919,3.901,"GQmudUU31jw"
116,"vuelven al delito hay dos números que",263.9,4.18,"GQmudUU31jw"
117,"son fundamentales que cuando se hablan",266.82,2.96,"GQmudUU31jw"
118,"de delito no se hablan se hablan de",268.08,4.38,"GQmudUU31jw"
119,"camaritas de pistolitas de edad de",269.78,4,"GQmudUU31jw"
120,"imputabilidad pero las dos cosas más",272.46,3.12,"GQmudUU31jw"
121,"importantes son primero el abandono",273.78,4.62,"GQmudUU31jw"
122,"escolar 70% de la criminalidad violenta",275.58,4.86,"GQmudUU31jw"
123,"se explica por pibes que abandonan la",278.4,5.22,"GQmudUU31jw"
124,"escuela y el otro es la reincidencia un",280.44,6.5,"GQmudUU31jw"
125,"60% de los criminales",283.62,5.519,"GQmudUU31jw"
126,"reinciden son personas que pasaron por",286.94,4.12,"GQmudUU31jw"
127,"un penal que pasaron por una comisaría",289.139,4.381,"GQmudUU31jw"
128,"es decir la mejor política de seguridad",291.06,4.44,"GQmudUU31jw"
129,"es que el que pasó por un penal o por",293.52,4.02,"GQmudUU31jw"
130,"una comisaría por una alcaidía el día",295.5,6.02,"GQmudUU31jw"
131,"que sale tiene que laburar escúchame",297.54,3.98,"GQmudUU31jw"
1,"que a diferencia del 90% de los",0.14,5.139,"iebbxwTOvA4"
2,"políticos no viven termo vive en Villa",3.3,4.1,"iebbxwTOvA4"
3,"fiorito y",5.279,7.86,"iebbxwTOvA4"
4,"cuando volvía de la cámara vio que había",7.4,8.02,"iebbxwTOvA4"
5,"varios policías pegándole un pibe en el",13.139,4.801,"iebbxwTOvA4"
6,"piso esto por por un hecho de supuesto",15.42,5,"iebbxwTOvA4"
7,"de inseguridad o un pibe de 14 años que",17.94,5.58,"iebbxwTOvA4"
8,"probablemente cometió un delito",20.42,4.72,"iebbxwTOvA4"
9,"pero le dieron una patada en la cabeza",23.52,3.72,"iebbxwTOvA4"
10,"tremenda que estamos esperando los",25.14,3.78,"iebbxwTOvA4"
11,"videos tenemos algunos nosotros pero",27.24,2.879,"iebbxwTOvA4"
12,"estamos esperando los videos de las",28.92,2.46,"iebbxwTOvA4"
13,"cámaras",30.119,4.321,"iebbxwTOvA4"
14,"Entonces ella intervino dijo frenó y",31.38,6.06,"iebbxwTOvA4"
15,"dijo Soy diputada se identificó mostró",34.44,5.279,"iebbxwTOvA4"
16,"su identificación bueno evidentemente no",37.44,4.68,"iebbxwTOvA4"
17,"les enseñan la Constitución a los",39.719,5.461,"iebbxwTOvA4"
18,"policías porque por el artículo 69 no la",42.12,5.939,"iebbxwTOvA4"
19,"pueden meter presa La golpearon la",45.18,4.98,"iebbxwTOvA4"
20,"metieron presa La esposaron y estuvo",48.059,3.781,"iebbxwTOvA4"
21,"cuatro horas en una comisaría hasta que",50.16,4.94,"iebbxwTOvA4"
22,"llegaron sus compañeros A defenderla",51.84,5.96,"iebbxwTOvA4"
23,"Hablaste con alguna autoridad",55.1,4.74,"iebbxwTOvA4"
24,"no importa",57.8,5.5,"iebbxwTOvA4"
25,"ahí hay un problema la policía está",59.84,4.899,"iebbxwTOvA4"
26,"autonomizada en un montón de lugares",63.3,3.42,"iebbxwTOvA4"
27,"manejan negocio de la droga la comisaría",64.739,4.441,"iebbxwTOvA4"
28,"quinta de diamante no la maneja el",66.72,3.719,"iebbxwTOvA4"
29,"gobierno de la provincia la maneja un",69.18,3.119,"iebbxwTOvA4"
30,"señor llama krabex que es el secretario",70.439,4.261,"iebbxwTOvA4"
31,"de seguridad o no sé qué cosa de lanús",72.299,5.121,"iebbxwTOvA4"
32,"es una camisa es una narco comisaría y",74.7,6.059,"iebbxwTOvA4"
33,"tienen un particular en Cono con los",77.42,6.339,"iebbxwTOvA4"
34,"movimientos sociales y Nati es una",80.759,4.86,"iebbxwTOvA4"
35,"figura muy importante para el pueblo",83.759,5.761,"iebbxwTOvA4"
36,"pobre la conocían sabían y si no la",85.619,5.281,"iebbxwTOvA4"
37,"conocían la conocieron cuando llegó a la",89.52,3.62,"iebbxwTOvA4"
38,"comisaría",90.9,2.24,"iebbxwTOvA4"
39,"es una persona",97.34,6.34,"iebbxwTOvA4"
40,"que además de tener una idea de uso",100.439,5.341,"iebbxwTOvA4"
41,"excesivo de la fuerza como tienen en",103.68,5.22,"iebbxwTOvA4"
42,"general los del Pro que tiene actitudes",105.78,5.1,"iebbxwTOvA4"
43,"delictivas que tiene complicidad con el",108.9,3.78,"iebbxwTOvA4"
44,"narcotráfico y que tiene un particular",110.88,5.4,"iebbxwTOvA4"
45,"en conovísimo pero aparte es un tipo que",112.68,6.54,"iebbxwTOvA4"
46,"empezó militando en la izquierda y fue",116.28,5.64,"iebbxwTOvA4"
47,"trepando como una rata y ahora maneja",119.22,5.6,"iebbxwTOvA4"
48,"toda la romfla de lanús",121.92,5.699,"iebbxwTOvA4"
49,"Y bueno ya la justicia Tarda pero llega",124.82,5.38,"iebbxwTOvA4"
50,"es el mismo que ingresó un merendero",127.619,4.521,"iebbxwTOvA4"
51,"nuestro a los tiros",130.2,5.399,"iebbxwTOvA4"
52,"y es el mismo que me sorprende yo lo",132.14,5.679,"iebbxwTOvA4"
53,"conozco digo cravex uno podrá estar de",135.599,4.22,"iebbxwTOvA4"
54,"acuerdo",137.819,2,"iebbxwTOvA4"
55,"Gracias",140.72,4.48,"iebbxwTOvA4"
56,"fíjate un poquito como habla y vas a ver",142.459,3.821,"iebbxwTOvA4"
57,"que tiene algunas características",145.2,2.36,"iebbxwTOvA4"
58,"particulares",146.28,5.64,"iebbxwTOvA4"
59,"en su relación tóxica con el",147.56,6.759,"iebbxwTOvA4"
60,"narcotráfico digamos y las tiene hace",151.92,5.459,"iebbxwTOvA4"
61,"mucho tiempo y cobra en plata y en",154.319,6.661,"iebbxwTOvA4"
62,"especies Y eso es todo el mundo lo en",157.379,4.94,"iebbxwTOvA4"
63,"lanús Pero",160.98,3.72,"iebbxwTOvA4"
64,"como se pasan muchas cosas por abajo de",162.319,3.941,"iebbxwTOvA4"
65,"la mesa hay algunas fuerzas políticas",164.7,3.899,"iebbxwTOvA4"
66,"que prefieren mantener los pactos de",166.26,4.32,"iebbxwTOvA4"
67,"poder nosotros no Entonces nosotros",168.599,4.021,"iebbxwTOvA4"
68,"siempre fuimos de frente y nos metían",170.58,3.6,"iebbxwTOvA4"
69,"preso una diputada Pues imagínate que le",172.62,4.5,"iebbxwTOvA4"
70,"hubiesen hecho eso a no sé negri o a no",174.18,5.279,"iebbxwTOvA4"
71,"sé el escándalo mañana o incluso te digo",177.12,4.58,"iebbxwTOvA4"
72,"olvidar",179.459,5.581,"iebbxwTOvA4"
73,"no quiero a ver no quiero personalizar",181.7,5.98,"iebbxwTOvA4"
74,"sonalizar pero alguna de estas diputadas",185.04,4.199,"iebbxwTOvA4"
75,"que tenemos que son rubias que son de",187.68,4.139,"iebbxwTOvA4"
76,"clase media alta profesionales pero como",189.239,5.301,"iebbxwTOvA4"
77,"Naty es una negra villera cartonera",191.819,5.461,"iebbxwTOvA4"
78,"puede pasar cualquier cosa",194.54,5.4,"iebbxwTOvA4"
79,"tengo que reconocer sí que como siempre",197.28,7.2,"iebbxwTOvA4"
80,"Cristina la llamó inmediatamente a Nati",199.94,7.379,"iebbxwTOvA4"
81,"la verdad que esos gestos",204.48,5.6,"iebbxwTOvA4"
82,"son importantes porque son humanos",207.319,7.361,"iebbxwTOvA4"
83,"porque aparte natis un acto de coraje y",210.08,6.239,"iebbxwTOvA4"
84,"de testimonio que es",214.68,3.54,"iebbxwTOvA4"
85,"cuando hay alguien que le están pegando",216.319,4.361,"iebbxwTOvA4"
86,"en el piso y esto ya lo vimos con los",218.22,5.519,"iebbxwTOvA4"
87,"casos de la costa con el caso del pibe",220.68,4.699,"iebbxwTOvA4"
88,"que mataron",223.739,4.821,"iebbxwTOvA4"
89,"te tenés que meter",225.379,5.981,"iebbxwTOvA4"
90,"Qué pasa o sea no se metió a pegarle a",228.56,4.599,"iebbxwTOvA4"
91,"los policías más se metió a que tomen",231.36,3.06,"iebbxwTOvA4"
92,"conciencia lo que estaba pasando Desde",233.159,3.541,"iebbxwTOvA4"
93,"luego se metió a defender a un niño que",234.42,3.959,"iebbxwTOvA4"
94,"estaba siendo golpeado un niño que",236.7,4.619,"iebbxwTOvA4"
95,"seguramente estaba bajo los efectos de",238.379,4.92,"iebbxwTOvA4"
96,"las sustancias que venden en lanús con",241.319,5.78,"iebbxwTOvA4"
97,"la convivencia de Diego Kravitz y",243.299,6.061,"iebbxwTOvA4"
98,"pero drogas se venden en todos lados te",247.099,4.84,"iebbxwTOvA4"
99,"digo la verdad Es triste pero sí en",249.36,5.159,"iebbxwTOvA4"
100,"otros lados hay conveniencia de otros",251.939,4.681,"iebbxwTOvA4"
101,"no porque sin la convivencia de la",254.519,3.96,"iebbxwTOvA4"
102,"policía es muy difícil manejar",256.62,3.54,"iebbxwTOvA4"
103,"narcotráfico eso pasa en la provincia de",258.479,3.181,"iebbxwTOvA4"
104,"Buenos Aires si no nos hacemos los",260.16,3.78,"iebbxwTOvA4"
105,"tontos la policía Por eso digo la",261.66,4.4,"iebbxwTOvA4"
106,"policía",263.94,2.12,"iebbxwTOvA4"
107,"se la vendieron ahí digamos y",266.24,6.58,"iebbxwTOvA4"
108,"Porque además últimamente coincide mucho",269.9,6.42,"iebbxwTOvA4"
109,"que los que le gusta jugar de pistoleros",272.82,3.5,"iebbxwTOvA4"
110,"son los que probaban el delito hay una",276.68,4.68,"iebbxwTOvA4"
111,"relación bastante",280.139,3.5,"iebbxwTOvA4"
112,"y tienen plata para",281.36,6.119,"iebbxwTOvA4"
113,"Cómo terminó el tema este fue la gente",283.639,6.581,"iebbxwTOvA4"
114,"la liberaron cuatro horas después",287.479,4.481,"iebbxwTOvA4"
115,"después pegarle mucho hubo una represión",290.22,4.44,"iebbxwTOvA4"
116,"ahí le pegaron a ella adentro de la",291.96,5,"iebbxwTOvA4"
117,"comisaría",294.66,2.3,"iebbxwTOvA4"
118,"porque cuando Se generó una situación",297.08,5.74,"iebbxwTOvA4"
119,"afuera lo que los que estaban adentro de",299.58,4.559,"iebbxwTOvA4"
120,"la comisaría estaba el abogado etcétera",302.82,3.42,"iebbxwTOvA4"
121,"los policías se pusieron locos empezaron",304.139,4.401,"iebbxwTOvA4"
122,"a tirar balas de goma por la ventana",306.24,6.48,"iebbxwTOvA4"
123,"y la empujaron ella de nuevo no una cosa",308.54,6.3,"iebbxwTOvA4"
124,"tremenda Lo que pasa que como es negra",312.72,4.8,"iebbxwTOvA4"
125,"va a pasar por abajo el puente veamos es",314.84,4.84,"iebbxwTOvA4"
126,"un poco lo que decías vos sobre lo que",317.52,5.239,"iebbxwTOvA4"
127,"pasó con la luz no con",319.68,6.239,"iebbxwTOvA4"
128,"es fácil pegarle a los pobres Yo no sé",322.759,5.581,"iebbxwTOvA4"
129,"cuál es la audacia y el coraje",325.919,4.681,"iebbxwTOvA4"
130,"con el que se enorgullecen tanto esta",328.34,4.78,"iebbxwTOvA4"
131,"gente de pegarle a los que son más",330.6,4.62,"iebbxwTOvA4"
132,"débiles no Ojalá algún día a la gente",333.12,5.94,"iebbxwTOvA4"
133,"mayor sí la policía experta en pegarle a",335.22,6.12,"iebbxwTOvA4"
134,"la gente mayor yo no entiendo eso no sí",339.06,4.62,"iebbxwTOvA4"
135,"nunca lo vi es cierto la policía de la",341.34,4.5,"iebbxwTOvA4"
136,"ciudad está muy entrenada para pegarle a",343.68,3.239,"iebbxwTOvA4"
137,"los débiles la policía de la provincia",345.84,2.82,"iebbxwTOvA4"
138,"de Buenos Aires también o sea que hay un",346.919,5.581,"iebbxwTOvA4"
139,"problema que es muy profundo Y es que se",348.66,5.7,"iebbxwTOvA4"
140,"está generando una sociedad Dual en la",352.5,2.82,"iebbxwTOvA4"
141,"Argentina donde hay gente que tiene",354.36,2.94,"iebbxwTOvA4"
142,"derechos y gente no tiene derecho es",355.32,3.719,"iebbxwTOvA4"
143,"cierto y la gente que no tiene derechos",357.3,3.72,"iebbxwTOvA4"
144,"está en la ciudad está en la provincia",359.039,4.401,"iebbxwTOvA4"
145,"está en el norte grande donde",361.02,4.44,"iebbxwTOvA4"
146,"Todas las semanas muere un pibe por",363.44,4.599,"iebbxwTOvA4"
147,"desnutrición particularmente en salta y",365.46,5.299,"iebbxwTOvA4"
148,"eso no es noticia y",368.039,6.121,"iebbxwTOvA4"
149,"y bueno y la política parece muy",370.759,7.421,"iebbxwTOvA4"
150,"enfrascada en discutir cosas que no",374.16,6.84,"iebbxwTOvA4"
151,"atañen a la vida de nuestro pueblo no a",378.18,4.98,"iebbxwTOvA4"
152,"mí me parece que que ahí hay un problema",381,4.74,"iebbxwTOvA4"
153,"grande por eso querés ser candidato un",383.16,4.979,"iebbxwTOvA4"
154,"poco por para echar este testimonio de",385.74,5.48,"iebbxwTOvA4"
155,"que la política está en otra sí creo que",388.139,5.221,"iebbxwTOvA4"
30,"de la escuela hay estadísticas que",81.299,5.041,"St1ZVBfrxU4"
31,"hablan de tres de cada diez pibes sea de",83.4,5.759,"St1ZVBfrxU4"
32,"la escuela tenés criminalidad en",86.34,5.76,"St1ZVBfrxU4"
33,"potencia tenés soldadito tenés pibes que",89.159,7.1,"St1ZVBfrxU4"
34,"van a salir a hacer estas barbaridades y",92.1,7.68,"St1ZVBfrxU4"
35,"la segunda correlación después de la",96.259,6.161,"St1ZVBfrxU4"
36,"abandono escolar Sí sabes cuál es la",99.78,4.519,"St1ZVBfrxU4"
37,"incidencia la",102.42,3.8,"St1ZVBfrxU4"
38,"reincidencia",104.299,5.5,"St1ZVBfrxU4"
39,"reincidencia el que pisó un penal o una",106.22,5.82,"St1ZVBfrxU4"
40,"comisaría por haber cometido un delito",109.799,4.741,"St1ZVBfrxU4"
41,"cuando sale desampeonar y sale esa",112.04,6.6,"St1ZVBfrxU4"
42,"comisaría sale peor peor ahora primero",114.54,7.399,"St1ZVBfrxU4"
43,"Juan la comisaría sí decime no Dale",118.64,5.56,"St1ZVBfrxU4"
1,"Gracias señor presidente",0.06,6.36,"HeLqRJsc2kE"
2,"y sí tuvo que llegar el apellido Messi a",2.78,5.38,"HeLqRJsc2kE"
3,"la etapa de los diarios a los canales de",6.42,5.16,"HeLqRJsc2kE"
4,"televisión para que se traiga este tema",8.16,5.639,"HeLqRJsc2kE"
5,"esta sesión también sin mucho interés",11.58,6.3,"HeLqRJsc2kE"
6,"como se ve en este recinto prácticamente",13.799,7.501,"HeLqRJsc2kE"
7,"vacío la misma falta de interés que",17.88,5.28,"HeLqRJsc2kE"
8,"recibieron las denuncias las denuncias",21.3,4.44,"HeLqRJsc2kE"
9,"de los compañeros y compañeras de las",23.16,5.34,"HeLqRJsc2kE"
10,"organizaciones sociales del Polo obrero",25.74,5.879,"HeLqRJsc2kE"
11,"del frente popular Darío Santillán que",28.5,6,"HeLqRJsc2kE"
12,"venían denunciando las muertes en los",31.619,6.801,"HeLqRJsc2kE"
13,"barrios la misma falta de interés y hoy",34.5,7.379,"HeLqRJsc2kE"
14,"nos presentan un pequeño problema para",38.42,6.72,"HeLqRJsc2kE"
15,"un gran mal pero lamentablemente",41.879,6.601,"HeLqRJsc2kE"
16,"el narco no es un virus que llegó ahí",45.14,7.239,"HeLqRJsc2kE"
17,"que no se sabe cómo llegó y que ahora si",48.48,5.94,"HeLqRJsc2kE"
18,"nos ponemos de acuerdo entre todos y",52.379,4.881,"HeLqRJsc2kE"
19,"todas lo podemos combatir no",54.42,5.959,"HeLqRJsc2kE"
20,"el narco es un sistema",57.26,7.539,"HeLqRJsc2kE"
21,"económico ilegal pero que funciona a",60.379,6.461,"HeLqRJsc2kE"
22,"partir de diversas legalidades de",64.799,3.841,"HeLqRJsc2kE"
23,"diversos estamentos y que se va",66.84,5.34,"HeLqRJsc2kE"
24,"construyendo como un andamiaje ladrillo",68.64,7.74,"HeLqRJsc2kE"
25,"a ladrillo es un gran negocio con un",72.18,7.14,"HeLqRJsc2kE"
26,"altísima tasa de rentabilidad que puede",76.38,6.18,"HeLqRJsc2kE"
27,"comprar voluntades y también valerse de",79.32,5.88,"HeLqRJsc2kE"
28,"situaciones de vulnerabilidad en una",82.56,6.12,"HeLqRJsc2kE"
29,"sociedad donde no se ve futuro por eso",85.2,5.22,"HeLqRJsc2kE"
30,"nosotros queremos comenzar al revés",88.68,4.86,"HeLqRJsc2kE"
31,"queremos comenzar preguntando por qué no",90.42,5.519,"HeLqRJsc2kE"
32,"iba a estallar Rosario",93.54,5.039,"HeLqRJsc2kE"
33,"Por qué no iba a estallar Rosario",95.939,5.581,"HeLqRJsc2kE"
34,"si se privatizaron los puertos y se",98.579,5,"HeLqRJsc2kE"
35,"eliminaron todo tipo de controles",101.52,5.88,"HeLqRJsc2kE"
36,"si solamente desde vicentín el año",103.579,6.22,"HeLqRJsc2kE"
37,"pasado se calcula que salieron unas tres",107.4,4.039,"HeLqRJsc2kE"
38,"toneladas de cocaína",109.799,5.761,"HeLqRJsc2kE"
39,"si se le dieron a los agros portadores",111.439,7.72,"HeLqRJsc2kE"
40,"absolutamente todo todo el control de",115.56,7.86,"HeLqRJsc2kE"
41,"estos de estos puertos además todas las",119.159,5.581,"HeLqRJsc2kE"
42,"posibilidades para las fugas de",123.42,4.379,"HeLqRJsc2kE"
43,"capitales Desde allí pueden triangular",124.74,5.999,"HeLqRJsc2kE"
44,"ventas su facturar evitar el pago de",127.799,4.981,"HeLqRJsc2kE"
45,"impuestos subir otras cargas a los",130.739,3.421,"HeLqRJsc2kE"
46,"barcos",132.78,5.52,"HeLqRJsc2kE"
47,"Por qué no iba a estallar Rosario si",134.16,6.96,"HeLqRJsc2kE"
48,"privatizaron la hidrovía y no se sabe",138.3,4.68,"HeLqRJsc2kE"
49,"qué pasa por ahí ni siquiera Cuánto",141.12,5.4,"HeLqRJsc2kE"
50,"pesan los barcos que pasan por ahí por",142.98,4.399,"HeLqRJsc2kE"
51,"qué no",146.52,3.9,"HeLqRJsc2kE"
52,"por qué no iba a estallar Rosario si se",147.379,5.741,"HeLqRJsc2kE"
53,"aprobó en 2017 con el impulso del",150.42,4.38,"HeLqRJsc2kE"
54,"gobierno de macri pero con la votación",153.12,3.9,"HeLqRJsc2kE"
55,"de muchos diputados del frente de todos",154.8,4.86,"HeLqRJsc2kE"
56,"la creación de sociedades de acciones",157.02,6.84,"HeLqRJsc2kE"
57,"simplificadas Sas utilizando como excusa",159.66,6.74,"HeLqRJsc2kE"
58,"el remanido apoyo a los emprendedores",163.86,4.92,"HeLqRJsc2kE"
59,"parece que los emprendedores eran los",166.4,3.3,"HeLqRJsc2kE"
60,"monos",168.78,3.56,"HeLqRJsc2kE"
61,"porque con esta facultad de crear",169.7,5.74,"HeLqRJsc2kE"
62,"sociedades en 24 horas sin mucho control",172.34,6.06,"HeLqRJsc2kE"
63,"fue aprovechada para",175.44,7.2,"HeLqRJsc2kE"
64,"el negocio la y el tránsito del dinero",178.4,5.86,"HeLqRJsc2kE"
65,"proveniente del narcotráfico",182.64,3.84,"HeLqRJsc2kE"
66,"verdaderamente una vergüenza y escuchaba",184.26,4.619,"HeLqRJsc2kE"
67,"el otro día a la vicepresidenta de la",186.48,4.08,"HeLqRJsc2kE"
68,"nación Cristina Fernández de kirchner",188.879,3.421,"HeLqRJsc2kE"
69,"una reunión del grupo Puebla hablar de",190.56,3.539,"HeLqRJsc2kE"
70,"que hay que desarmar El andamiaje",192.3,4.019,"HeLqRJsc2kE"
71,"Financiero",194.099,5.28,"HeLqRJsc2kE"
72,"Pero por qué votan esto por qué esa ley",196.319,5.7,"HeLqRJsc2kE"
73,"sigue vigente por qué sigue vigente la",199.379,4.561,"HeLqRJsc2kE"
74,"ley de identidad de financieras de la",202.019,4.761,"HeLqRJsc2kE"
75,"dictadura que es la gran herramienta",203.94,5.46,"HeLqRJsc2kE"
76,"que desde el imperialismo desde el fondo",206.78,5.44,"HeLqRJsc2kE"
77,"monetario internacional y desde todos",209.4,4.32,"HeLqRJsc2kE"
78,"los grandes empresarios de la argentina",212.22,4.14,"HeLqRJsc2kE"
79,"se pusieron de acuerdo para que esté",213.72,4.26,"HeLqRJsc2kE"
80,"incólume desde el año setenta y siete",216.36,3.54,"HeLqRJsc2kE"
81,"porque por ahí pasa el negocio",217.98,5.64,"HeLqRJsc2kE"
82,"Financiero en gran parte proveniente del",219.9,7.559,"HeLqRJsc2kE"
83,"narco entre otros negocios ilegales",223.62,6.78,"HeLqRJsc2kE"
84,"es una buena pregunta sí por qué no lo",227.459,5.881,"HeLqRJsc2kE"
85,"desarmaron a viaje financiero Por qué no",230.4,4.68,"HeLqRJsc2kE"
86,"iba a estallar rosarios y privatizaron",233.34,4.02,"HeLqRJsc2kE"
87,"el banco de Santa Fe y se lo dieron",235.08,6.18,"HeLqRJsc2kE"
88,"Según todos dicen agente muy cercana al",237.36,4.939,"HeLqRJsc2kE"
89,"narcotráfico",241.26,3.72,"HeLqRJsc2kE"
90,"Por qué no iba a estallar rosarios y",242.299,4.72,"HeLqRJsc2kE"
91,"ante el escándalo de la complicidad de",244.98,4.759,"HeLqRJsc2kE"
92,"las fuerzas de seguridad",247.019,6.061,"HeLqRJsc2kE"
93,"con el narco buscan amplificar ese",249.739,5.801,"HeLqRJsc2kE"
94,"sistema no solo ya teniendo en cuenta el",253.08,4.08,"HeLqRJsc2kE"
95,"desastre que llevaron a México el",255.54,4.02,"HeLqRJsc2kE"
96,"desastre el que llevaron a Colombia sino",257.16,4.56,"HeLqRJsc2kE"
97,"los propia cantidad de jefes policiales",259.56,4.8,"HeLqRJsc2kE"
98,"que han tenido que renunciar embarrados",261.72,4.86,"HeLqRJsc2kE"
99,"hasta acá por sus relaciones con el",264.36,4.44,"HeLqRJsc2kE"
100,"narcotráfico porque no hay posibilidad",266.58,5.339,"HeLqRJsc2kE"
101,"de crecimiento del crimen organizado de",268.8,5.58,"HeLqRJsc2kE"
102,"la trata de personas del narcotráfico de",271.919,5.28,"HeLqRJsc2kE"
103,"la venta de armas sin complicidad de las",274.38,4.44,"HeLqRJsc2kE"
104,"fuerzas de seguridad ahora le agregan",277.199,3.72,"HeLqRJsc2kE"
105,"las fuerzas armadas",278.82,4.8,"HeLqRJsc2kE"
106,"y piden como se pidió acá recién más",280.919,4.681,"HeLqRJsc2kE"
107,"sitiar la ciudad de Rosario bueno",283.62,5.579,"HeLqRJsc2kE"
108,"explosivo y agrego esto la justicia",285.6,5.94,"HeLqRJsc2kE"
109,"podríamos hablar de orán de los fiscales",289.199,3.681,"HeLqRJsc2kE"
110,"de San Isidro",291.54,4.46,"HeLqRJsc2kE"
111,"es parte del problema no es la solución",292.88,6.64,"HeLqRJsc2kE"
112,"Por qué no iba a estallar Rosario si se",296,6.58,"HeLqRJsc2kE"
113,"protege a los políticos denunciados con",299.52,5.88,"HeLqRJsc2kE"
114,"complicidad con el narcotráfico otra",302.58,5.16,"HeLqRJsc2kE"
115,"pregunta por qué no iba a estallar",305.4,5.76,"HeLqRJsc2kE"
116,"Rosario si el gobernador perotti promete",307.74,5.459,"HeLqRJsc2kE"
117,"solucionarlo con la DEA una agencia",311.16,3.96,"HeLqRJsc2kE"
118,"creada no solo para intervenir países",313.199,4.741,"HeLqRJsc2kE"
119,"sino para regular la compra y venta de",315.12,5.579,"HeLqRJsc2kE"
120,"cocaína en el mundo por qué no iba a",317.94,5.58,"HeLqRJsc2kE"
121,"estallar Rosario si un soldadito de la",320.699,5.881,"HeLqRJsc2kE"
122,"droga cobra más que un pibe que elabora",323.52,5.16,"HeLqRJsc2kE"
123,"diez horas en una fábrica metalúrgica",326.58,3.899,"HeLqRJsc2kE"
124,"por qué no",328.68,6.299,"HeLqRJsc2kE"
125,"porque no iba a estallar Rosario si el",330.479,6.601,"HeLqRJsc2kE"
126,"negocio es ilegal si estamos viendo",334.979,5.16,"HeLqRJsc2kE"
127,"repetir lo que pasó con la ley seca y la",337.08,6.119,"HeLqRJsc2kE"
128,"mafia de Chicago hay que terminar con la",340.139,5.761,"HeLqRJsc2kE"
129,"hipocresía de la ilegalización junto con",343.199,4.801,"HeLqRJsc2kE"
130,"un programa de concientización de",345.9,5.16,"HeLqRJsc2kE"
131,"riesgos del consumo a la población y",348,5.22,"HeLqRJsc2kE"
132,"fondos para tratar Cómo se debe un",351.06,5.46,"HeLqRJsc2kE"
133,"problema de salud y no policial como es",353.22,5.52,"HeLqRJsc2kE"
134,"el consumo problemático al revés de lo",356.52,4.44,"HeLqRJsc2kE"
135,"que se votó aquí cuando se votó el",358.74,4.679,"HeLqRJsc2kE"
136,"último presupuesto que esas áreas son",360.96,5.16,"HeLqRJsc2kE"
137,"áreas que se recortan",363.419,4.56,"HeLqRJsc2kE"
138,"señor presidente no hay soluciones",366.12,3.84,"HeLqRJsc2kE"
139,"mágicas Claro que lo sabemos pero lo que",367.979,4.201,"HeLqRJsc2kE"
140,"estamos seguros que repitiendo todo lo",369.96,4.679,"HeLqRJsc2kE"
141,"que ya se hizo en forma plínificada el",372.18,5.22,"HeLqRJsc2kE"
142,"problema solo se va a grabar sí les",374.639,4.381,"HeLqRJsc2kE"
143,"importara de verdad lo que pasa en",377.4,4.799,"HeLqRJsc2kE"
144,"Rosario no estaríamos discutiendo cargos",379.02,5,"HeLqRJsc2kE"
145,"en un juzgado",382.199,5.581,"HeLqRJsc2kE"
146,"cargos en un juzgado",384.02,5.76,"HeLqRJsc2kE"
147,"estaríamos discutiendo",387.78,5.72,"HeLqRJsc2kE"
148,"terminar con las cuevas terminar con la",389.78,6.84,"HeLqRJsc2kE"
149,"protección del capital financiero",393.5,5.919,"HeLqRJsc2kE"
150,"estatizar el sistema bancario ponerlo",396.62,4.359,"HeLqRJsc2kE"
151,"bajo control de sus trabajadores y",399.419,3.9,"HeLqRJsc2kE"
152,"trabajadoras terminar con el esquema",400.979,4.981,"HeLqRJsc2kE"
153,"menenista de la privatización de la",403.319,4.681,"HeLqRJsc2kE"
154,"hidrovía de la privatización de los",405.96,5.16,"HeLqRJsc2kE"
155,"puertos y que los trabajadores tomen el",408,5.84,"HeLqRJsc2kE"
156,"control así como con el",411.12,5.34,"HeLqRJsc2kE"
157,"establecer el monopolio del comercio",413.84,5.62,"HeLqRJsc2kE"
158,"exterior que es algo elemental para",416.46,5.22,"HeLqRJsc2kE"
159,"terminar con este negocio de",419.46,4.16,"HeLqRJsc2kE"
160,"narcotráfico y",421.68,4.2,"HeLqRJsc2kE"
161,"movimiento financieros de los capitales",423.62,4.9,"HeLqRJsc2kE"
162,"que él origina todo esto Solo Será",425.88,4.74,"HeLqRJsc2kE"
163,"posible en manos de los trabajadores y",428.52,4.38,"HeLqRJsc2kE"
