"segment_id","text","start","duration","vid"
171,"generando y que pueden aprovechar",434.88,4.2,"St1ZVBfrxU4"
172,"Mira es que el discurso de mano dura lo",437.039,3.901,"St1ZVBfrxU4"
173,"usa a la derecha lo usa el peronismo el",439.08,3.26,"St1ZVBfrxU4"
174,"discurso de amargadura es un discurso",440.94,5.34,"St1ZVBfrxU4"
175,"barato para que cuando uno está enojado",442.34,6.46,"St1ZVBfrxU4"
176,"por las cosas que pasaron el discurso de",446.28,3.96,"St1ZVBfrxU4"
177,"mano dura básicamente es darle poder a",448.8,2.76,"St1ZVBfrxU4"
178,"la policía y la policía y el",450.24,3.299,"St1ZVBfrxU4"
179,"narcotráfico están un poquito asociados",451.56,4.74,"St1ZVBfrxU4"
180,"no hay una narcoestura donde gran parte",453.539,4.681,"St1ZVBfrxU4"
181,"de la fuerza de seguridad están",456.3,3.54,"St1ZVBfrxU4"
182,"vinculadas al narcotráfico entonces la",458.22,4.319,"St1ZVBfrxU4"
183,"verdad que darle más poder a los que hoy",459.84,4.38,"St1ZVBfrxU4"
184,"son Cómplices del delito mucho sentido",462.539,4.321,"St1ZVBfrxU4"
185,"no tiene yo creo que lo que se utiliza",464.22,3.979,"St1ZVBfrxU4"
186,"es",466.86,3.92,"St1ZVBfrxU4"
187,"fundamentalmente",468.199,5.94,"St1ZVBfrxU4"
188,"de manera muy barreta y muy oportunista",470.78,8.62,"St1ZVBfrxU4"
189,"sin sin proponer cosas serias Digamos si",474.139,7.241,"St1ZVBfrxU4"
190,"vos decís Bueno desde cada pibe que se",479.4,4.5,"St1ZVBfrxU4"
191,"iba de la escuela cada dos uno va a",481.38,3.96,"St1ZVBfrxU4"
192,"delinquir estadísticamente que hay que",483.9,2.94,"St1ZVBfrxU4"
193,"seguir a buscar acá pibe que sale de la",485.34,3.24,"St1ZVBfrxU4"
194,"escuela de cada tipo que sale de un",486.84,3.96,"St1ZVBfrxU4"
195,"penal uno de cada dos va a delinquir",488.58,4.2,"St1ZVBfrxU4"
196,"porque no lo podés meter en un grupo de",490.8,3.42,"St1ZVBfrxU4"
197,"contención no es por un tema ni siquiera",492.78,3.359,"St1ZVBfrxU4"
198,"de humanidad ni siquiera de humanidad",494.22,4.199,"St1ZVBfrxU4"
199,"ahí hay que inteligente no hay que ser",496.139,3.78,"St1ZVBfrxU4"
200,"estúpido hay que agarrar a cada uno que",498.419,3.9,"St1ZVBfrxU4"
201,"sale un penal y poner una cooperativa",499.919,4.381,"St1ZVBfrxU4"
202,"como hacemos nosotros Nosotros tenemos",502.319,3.541,"St1ZVBfrxU4"
203,"mil quinientas personas que salían de",504.3,3.54,"St1ZVBfrxU4"
204,"penales no le pedimos antecedentes eh",505.86,3.959,"St1ZVBfrxU4"
205,"laburando en cooperativas sabes cuántas",507.84,4.079,"St1ZVBfrxU4"
206,"reincidencia tuvimos ninguna ninguno",509.819,4.441,"St1ZVBfrxU4"
207,"volvió a lastimar a nadie Juan queríamos",511.919,3.781,"St1ZVBfrxU4"
208,"tener tu mirada tu pensamiento con",514.26,3.18,"St1ZVBfrxU4"
209,"respecto a lo que sucedió hoy y lo que",515.7,3.839,"St1ZVBfrxU4"
210,"está pasando te agradecemos enormemente",517.44,4.2,"St1ZVBfrxU4"
211,"un abrazo grande y ya nos vamos a volver",519.539,3.661,"St1ZVBfrxU4"
212,"a conectar con vos para seguir Charlando",521.64,3.54,"St1ZVBfrxU4"
213,"sobre lo que sucede en este país abrazo",523.2,3.38,"St1ZVBfrxU4"
214,"Gracias Juan eh",525.18,4.44,"St1ZVBfrxU4"
215,"Gracias bien reiteramos hay más",526.58,4.07,"St1ZVBfrxU4"
216,"información Dale la ponemos",529.62,1.72,"St1ZVBfrxU4"
217,"[Música]",530.65,3.42,"St1ZVBfrxU4"
218,"[Aplausos]",531.34,2.73,"St1ZVBfrxU4"
1,"Gracias señor presidente",0.06,6.36,"HeLqRJsc2kE"
2,"y sí tuvo que llegar el apellido Messi a",2.78,5.38,"HeLqRJsc2kE"
3,"la etapa de los diarios a los canales de",6.42,5.16,"HeLqRJsc2kE"
4,"televisión para que se traiga este tema",8.16,5.639,"HeLqRJsc2kE"
5,"esta sesión también sin mucho interés",11.58,6.3,"HeLqRJsc2kE"
6,"como se ve en este recinto prácticamente",13.799,7.501,"HeLqRJsc2kE"
7,"vacío la misma falta de interés que",17.88,5.28,"HeLqRJsc2kE"
8,"recibieron las denuncias las denuncias",21.3,4.44,"HeLqRJsc2kE"
9,"de los compañeros y compañeras de las",23.16,5.34,"HeLqRJsc2kE"
10,"organizaciones sociales del Polo obrero",25.74,5.879,"HeLqRJsc2kE"
11,"del frente popular Darío Santillán que",28.5,6,"HeLqRJsc2kE"
12,"venían denunciando las muertes en los",31.619,6.801,"HeLqRJsc2kE"
13,"barrios la misma falta de interés y hoy",34.5,7.379,"HeLqRJsc2kE"
14,"nos presentan un pequeño problema para",38.42,6.72,"HeLqRJsc2kE"
15,"un gran mal pero lamentablemente",41.879,6.601,"HeLqRJsc2kE"
16,"el narco no es un virus que llegó ahí",45.14,7.239,"HeLqRJsc2kE"
17,"que no se sabe cómo llegó y que ahora si",48.48,5.94,"HeLqRJsc2kE"
18,"nos ponemos de acuerdo entre todos y",52.379,4.881,"HeLqRJsc2kE"
19,"todas lo podemos combatir no",54.42,5.959,"HeLqRJsc2kE"
20,"el narco es un sistema",57.26,7.539,"HeLqRJsc2kE"
21,"económico ilegal pero que funciona a",60.379,6.461,"HeLqRJsc2kE"
22,"partir de diversas legalidades de",64.799,3.841,"HeLqRJsc2kE"
23,"diversos estamentos y que se va",66.84,5.34,"HeLqRJsc2kE"
24,"construyendo como un andamiaje ladrillo",68.64,7.74,"HeLqRJsc2kE"
25,"a ladrillo es un gran negocio con un",72.18,7.14,"HeLqRJsc2kE"
26,"altísima tasa de rentabilidad que puede",76.38,6.18,"HeLqRJsc2kE"
27,"comprar voluntades y también valerse de",79.32,5.88,"HeLqRJsc2kE"
28,"situaciones de vulnerabilidad en una",82.56,6.12,"HeLqRJsc2kE"
29,"sociedad donde no se ve futuro por eso",85.2,5.22,"HeLqRJsc2kE"
30,"nosotros queremos comenzar al revés",88.68,4.86,"HeLqRJsc2kE"
31,"queremos comenzar preguntando por qué no",90.42,5.519,"HeLqRJsc2kE"
32,"iba a estallar Rosario",93.54,5.039,"HeLqRJsc2kE"
33,"Por qué no iba a estallar Rosario",95.939,5.581,"HeLqRJsc2kE"
34,"si se privatizaron los puertos y se",98.579,5,"HeLqRJsc2kE"
35,"eliminaron todo tipo de controles",101.52,5.88,"HeLqRJsc2kE"
36,"si solamente desde vicentín el año",103.579,6.22,"HeLqRJsc2kE"
37,"pasado se calcula que salieron unas tres",107.4,4.039,"HeLqRJsc2kE"
38,"toneladas de cocaína",109.799,5.761,"HeLqRJsc2kE"
39,"si se le dieron a los agros portadores",111.439,7.72,"HeLqRJsc2kE"
40,"absolutamente todo todo el control de",115.56,7.86,"HeLqRJsc2kE"
41,"estos de estos puertos además todas las",119.159,5.581,"HeLqRJsc2kE"
42,"posibilidades para las fugas de",123.42,4.379,"HeLqRJsc2kE"
43,"capitales Desde allí pueden triangular",124.74,5.999,"HeLqRJsc2kE"
44,"ventas su facturar evitar el pago de",127.799,4.981,"HeLqRJsc2kE"
45,"impuestos subir otras cargas a los",130.739,3.421,"HeLqRJsc2kE"
46,"barcos",132.78,5.52,"HeLqRJsc2kE"
47,"Por qué no iba a estallar Rosario si",134.16,6.96,"HeLqRJsc2kE"
48,"privatizaron la hidrovía y no se sabe",138.3,4.68,"HeLqRJsc2kE"
49,"qué pasa por ahí ni siquiera Cuánto",141.12,5.4,"HeLqRJsc2kE"
50,"pesan los barcos que pasan por ahí por",142.98,4.399,"HeLqRJsc2kE"
51,"qué no",146.52,3.9,"HeLqRJsc2kE"
52,"por qué no iba a estallar Rosario si se",147.379,5.741,"HeLqRJsc2kE"
53,"aprobó en 2017 con el impulso del",150.42,4.38,"HeLqRJsc2kE"
54,"gobierno de macri pero con la votación",153.12,3.9,"HeLqRJsc2kE"
55,"de muchos diputados del frente de todos",154.8,4.86,"HeLqRJsc2kE"
56,"la creación de sociedades de acciones",157.02,6.84,"HeLqRJsc2kE"
57,"simplificadas Sas utilizando como excusa",159.66,6.74,"HeLqRJsc2kE"
58,"el remanido apoyo a los emprendedores",163.86,4.92,"HeLqRJsc2kE"
59,"parece que los emprendedores eran los",166.4,3.3,"HeLqRJsc2kE"
60,"monos",168.78,3.56,"HeLqRJsc2kE"
61,"porque con esta facultad de crear",169.7,5.74,"HeLqRJsc2kE"
62,"sociedades en 24 horas sin mucho control",172.34,6.06,"HeLqRJsc2kE"
63,"fue aprovechada para",175.44,7.2,"HeLqRJsc2kE"
64,"el negocio la y el tránsito del dinero",178.4,5.86,"HeLqRJsc2kE"
65,"proveniente del narcotráfico",182.64,3.84,"HeLqRJsc2kE"
66,"verdaderamente una vergüenza y escuchaba",184.26,4.619,"HeLqRJsc2kE"
67,"el otro día a la vicepresidenta de la",186.48,4.08,"HeLqRJsc2kE"
68,"nación Cristina Fernández de kirchner",188.879,3.421,"HeLqRJsc2kE"
69,"una reunión del grupo Puebla hablar de",190.56,3.539,"HeLqRJsc2kE"
70,"que hay que desarmar El andamiaje",192.3,4.019,"HeLqRJsc2kE"
71,"Financiero",194.099,5.28,"HeLqRJsc2kE"
72,"Pero por qué votan esto por qué esa ley",196.319,5.7,"HeLqRJsc2kE"
73,"sigue vigente por qué sigue vigente la",199.379,4.561,"HeLqRJsc2kE"
74,"ley de identidad de financieras de la",202.019,4.761,"HeLqRJsc2kE"
75,"dictadura que es la gran herramienta",203.94,5.46,"HeLqRJsc2kE"
76,"que desde el imperialismo desde el fondo",206.78,5.44,"HeLqRJsc2kE"
77,"monetario internacional y desde todos",209.4,4.32,"HeLqRJsc2kE"
78,"los grandes empresarios de la argentina",212.22,4.14,"HeLqRJsc2kE"
79,"se pusieron de acuerdo para que esté",213.72,4.26,"HeLqRJsc2kE"
80,"incólume desde el año setenta y siete",216.36,3.54,"HeLqRJsc2kE"
81,"porque por ahí pasa el negocio",217.98,5.64,"HeLqRJsc2kE"
82,"Financiero en gran parte proveniente del",219.9,7.559,"HeLqRJsc2kE"
83,"narco entre otros negocios ilegales",223.62,6.78,"HeLqRJsc2kE"
84,"es una buena pregunta sí por qué no lo",227.459,5.881,"HeLqRJsc2kE"
85,"desarmaron a viaje financiero Por qué no",230.4,4.68,"HeLqRJsc2kE"
86,"iba a estallar rosarios y privatizaron",233.34,4.02,"HeLqRJsc2kE"
87,"el banco de Santa Fe y se lo dieron",235.08,6.18,"HeLqRJsc2kE"
88,"Según todos dicen agente muy cercana al",237.36,4.939,"HeLqRJsc2kE"
89,"narcotráfico",241.26,3.72,"HeLqRJsc2kE"
90,"Por qué no iba a estallar rosarios y",242.299,4.72,"HeLqRJsc2kE"
91,"ante el escándalo de la complicidad de",244.98,4.759,"HeLqRJsc2kE"
92,"las fuerzas de seguridad",247.019,6.061,"HeLqRJsc2kE"
93,"con el narco buscan amplificar ese",249.739,5.801,"HeLqRJsc2kE"
94,"sistema no solo ya teniendo en cuenta el",253.08,4.08,"HeLqRJsc2kE"
95,"desastre que llevaron a México el",255.54,4.02,"HeLqRJsc2kE"
96,"desastre el que llevaron a Colombia sino",257.16,4.56,"HeLqRJsc2kE"
97,"los propia cantidad de jefes policiales",259.56,4.8,"HeLqRJsc2kE"
98,"que han tenido que renunciar embarrados",261.72,4.86,"HeLqRJsc2kE"
99,"hasta acá por sus relaciones con el",264.36,4.44,"HeLqRJsc2kE"
100,"narcotráfico porque no hay posibilidad",266.58,5.339,"HeLqRJsc2kE"
101,"de crecimiento del crimen organizado de",268.8,5.58,"HeLqRJsc2kE"
102,"la trata de personas del narcotráfico de",271.919,5.28,"HeLqRJsc2kE"
103,"la venta de armas sin complicidad de las",274.38,4.44,"HeLqRJsc2kE"
104,"fuerzas de seguridad ahora le agregan",277.199,3.72,"HeLqRJsc2kE"
105,"las fuerzas armadas",278.82,4.8,"HeLqRJsc2kE"
106,"y piden como se pidió acá recién más",280.919,4.681,"HeLqRJsc2kE"
107,"sitiar la ciudad de Rosario bueno",283.62,5.579,"HeLqRJsc2kE"
108,"explosivo y agrego esto la justicia",285.6,5.94,"HeLqRJsc2kE"
109,"podríamos hablar de orán de los fiscales",289.199,3.681,"HeLqRJsc2kE"
110,"de San Isidro",291.54,4.46,"HeLqRJsc2kE"
111,"es parte del problema no es la solución",292.88,6.64,"HeLqRJsc2kE"
112,"Por qué no iba a estallar Rosario si se",296,6.58,"HeLqRJsc2kE"
113,"protege a los políticos denunciados con",299.52,5.88,"HeLqRJsc2kE"
114,"complicidad con el narcotráfico otra",302.58,5.16,"HeLqRJsc2kE"
115,"pregunta por qué no iba a estallar",305.4,5.76,"HeLqRJsc2kE"
116,"Rosario si el gobernador perotti promete",307.74,5.459,"HeLqRJsc2kE"
117,"solucionarlo con la DEA una agencia",311.16,3.96,"HeLqRJsc2kE"
118,"creada no solo para intervenir países",313.199,4.741,"HeLqRJsc2kE"
119,"sino para regular la compra y venta de",315.12,5.579,"HeLqRJsc2kE"
120,"cocaína en el mundo por qué no iba a",317.94,5.58,"HeLqRJsc2kE"
121,"estallar Rosario si un soldadito de la",320.699,5.881,"HeLqRJsc2kE"
122,"droga cobra más que un pibe que elabora",323.52,5.16,"HeLqRJsc2kE"
123,"diez horas en una fábrica metalúrgica",326.58,3.899,"HeLqRJsc2kE"
124,"por qué no",328.68,6.299,"HeLqRJsc2kE"
125,"porque no iba a estallar Rosario si el",330.479,6.601,"HeLqRJsc2kE"
126,"negocio es ilegal si estamos viendo",334.979,5.16,"HeLqRJsc2kE"
127,"repetir lo que pasó con la ley seca y la",337.08,6.119,"HeLqRJsc2kE"
128,"mafia de Chicago hay que terminar con la",340.139,5.761,"HeLqRJsc2kE"
129,"hipocresía de la ilegalización junto con",343.199,4.801,"HeLqRJsc2kE"
130,"un programa de concientización de",345.9,5.16,"HeLqRJsc2kE"
131,"riesgos del consumo a la población y",348,5.22,"HeLqRJsc2kE"
132,"fondos para tratar Cómo se debe un",351.06,5.46,"HeLqRJsc2kE"
133,"problema de salud y no policial como es",353.22,5.52,"HeLqRJsc2kE"
134,"el consumo problemático al revés de lo",356.52,4.44,"HeLqRJsc2kE"
135,"que se votó aquí cuando se votó el",358.74,4.679,"HeLqRJsc2kE"
136,"último presupuesto que esas áreas son",360.96,5.16,"HeLqRJsc2kE"
137,"áreas que se recortan",363.419,4.56,"HeLqRJsc2kE"
138,"señor presidente no hay soluciones",366.12,3.84,"HeLqRJsc2kE"
139,"mágicas Claro que lo sabemos pero lo que",367.979,4.201,"HeLqRJsc2kE"
140,"estamos seguros que repitiendo todo lo",369.96,4.679,"HeLqRJsc2kE"
141,"que ya se hizo en forma plínificada el",372.18,5.22,"HeLqRJsc2kE"
142,"problema solo se va a grabar sí les",374.639,4.381,"HeLqRJsc2kE"
143,"importara de verdad lo que pasa en",377.4,4.799,"HeLqRJsc2kE"
144,"Rosario no estaríamos discutiendo cargos",379.02,5,"HeLqRJsc2kE"
145,"en un juzgado",382.199,5.581,"HeLqRJsc2kE"
146,"cargos en un juzgado",384.02,5.76,"HeLqRJsc2kE"
147,"estaríamos discutiendo",387.78,5.72,"HeLqRJsc2kE"
148,"terminar con las cuevas terminar con la",389.78,6.84,"HeLqRJsc2kE"
149,"protección del capital financiero",393.5,5.919,"HeLqRJsc2kE"
150,"estatizar el sistema bancario ponerlo",396.62,4.359,"HeLqRJsc2kE"
151,"bajo control de sus trabajadores y",399.419,3.9,"HeLqRJsc2kE"
152,"trabajadoras terminar con el esquema",400.979,4.981,"HeLqRJsc2kE"
153,"menenista de la privatización de la",403.319,4.681,"HeLqRJsc2kE"
154,"hidrovía de la privatización de los",405.96,5.16,"HeLqRJsc2kE"
155,"puertos y que los trabajadores tomen el",408,5.84,"HeLqRJsc2kE"
156,"control así como con el",411.12,5.34,"HeLqRJsc2kE"
157,"establecer el monopolio del comercio",413.84,5.62,"HeLqRJsc2kE"
158,"exterior que es algo elemental para",416.46,5.22,"HeLqRJsc2kE"
159,"terminar con este negocio de",419.46,4.16,"HeLqRJsc2kE"
160,"narcotráfico y",421.68,4.2,"HeLqRJsc2kE"
161,"movimiento financieros de los capitales",423.62,4.9,"HeLqRJsc2kE"
162,"que él origina todo esto Solo Será",425.88,4.74,"HeLqRJsc2kE"
163,"posible en manos de los trabajadores y",428.52,4.38,"HeLqRJsc2kE"
164,"las trabajadoras quienes deben tomar el",430.62,4.62,"HeLqRJsc2kE"
165,"control y a quienes sí le duele el",432.9,5.06,"HeLqRJsc2kE"
166,"rosario Muchas gracias",435.24,2.72,"HeLqRJsc2kE"
1,"gracias señora presidenta",0,5.52,"POsdhqrKQBA"
2,"planteamos esta cuestión de privilegio",2.48,4.86,"POsdhqrKQBA"
3,"contra el ministro",5.52,3.8,"POsdhqrKQBA"
4,"Aníbal Fernández",7.34,5.94,"POsdhqrKQBA"
5,"porque la situación en Villa más tarde",9.32,7.86,"POsdhqrKQBA"
6,"sigue siendo muy crítica porque",13.28,8.46,"POsdhqrKQBA"
7,"continúan mujeres mapuches presas",17.18,7.78,"POsdhqrKQBA"
8,"Aníbal Fernández el mismo que todavía",21.74,5.799,"POsdhqrKQBA"
9,"nos debe de su gestión anterior decirnos",24.96,5.34,"POsdhqrKQBA"
10,"Qué pasó con nuestro compañero Jorge",27.539,5.821,"POsdhqrKQBA"
11,"Julio López o como marcaba Romina del",30.3,5.939,"POsdhqrKQBA"
12,"plazo y responsabilidad en el caso de",33.36,5.879,"POsdhqrKQBA"
13,"Mariano ferreyra adherimos a las",36.239,5.941,"POsdhqrKQBA"
14,"palabras que dijo la diputada del plan y",39.239,5.761,"POsdhqrKQBA"
15,"nosotros estuvimos enmascardi viajó el",42.18,4.86,"POsdhqrKQBA"
16,"diputado vilca con una delegación de",45,5.719,"POsdhqrKQBA"
17,"Derechos Humanos mientras otros otras",47.04,6.9,"POsdhqrKQBA"
18,"corren a reunirse con los intereses",50.719,6.16,"POsdhqrKQBA"
19,"económicos de la región pero este",53.94,6,"POsdhqrKQBA"
20,"gobierno su ministro Fernández",56.879,6.061,"POsdhqrKQBA"
21,"ponen toda las fuerzas de seguridad al",59.94,5.399,"POsdhqrKQBA"
22,"Servicio del lobby inmobiliario al",62.94,4.7,"POsdhqrKQBA"
23,"servicio de los terratenientes",65.339,5.521,"POsdhqrKQBA"
24,"siguiendo los consejos y la política de",67.64,6.28,"POsdhqrKQBA"
25,"pichetto de Patricia bullrich la misma",70.86,5.36,"POsdhqrKQBA"
26,"Patricia bullrich en el momento",73.92,6.8,"POsdhqrKQBA"
27,"estaba reclamando y reivindicando a roca",76.22,9.88,"POsdhqrKQBA"
28,"roca ese mismo que traía a los miembros",80.72,7.66,"POsdhqrKQBA"
29,"de las comunidades originarias a Buenos",86.1,5.339,"POsdhqrKQBA"
30,"Aires que le arrancaba a su mamá a sus",88.38,6.48,"POsdhqrKQBA"
31,"hijos y los vendían la plaza pública eso",91.439,7.14,"POsdhqrKQBA"
32,"eran roca y sus tropas que hoy algunos y",94.86,5.399,"POsdhqrKQBA"
33,"algunas reivindican y que el ministro",98.579,4.441,"POsdhqrKQBA"
34,"Fernández pone sus políticas a",100.259,5.461,"POsdhqrKQBA"
35,"disposición entiendo señora presidenta",103.02,5.36,"POsdhqrKQBA"
36,"que el murmullo que rige en esta sala",105.72,5.939,"POsdhqrKQBA"
37,"demuestra el nulo interés por la",108.38,4.96,"POsdhqrKQBA"
38,"situación de las mujeres mapuches que",111.659,3.721,"POsdhqrKQBA"
39,"esta empresa lo entiendo como una",113.34,3.66,"POsdhqrKQBA"
40,"opinión política que está en todos",115.38,4.559,"POsdhqrKQBA"
41,"hablando y riéndose ante una situación",117,5.579,"POsdhqrKQBA"
42,"tan crítica",119.939,5.46,"POsdhqrKQBA"
43,"tan crítica",122.579,6.301,"POsdhqrKQBA"
44,"si mujeres mujeres presas y detenidas y",125.399,6.601,"POsdhqrKQBA"
45,"también quiero recordar que la propiedad",128.88,5.64,"POsdhqrKQBA"
46,"terrateniente de este país no surge ni",132,5.04,"POsdhqrKQBA"
47,"de ningún derecho divino la propiedad",134.52,5.46,"POsdhqrKQBA"
48,"terrateniente de este país en el sur de",137.04,6.12,"POsdhqrKQBA"
49,"nuestro país también se fundó sobre un",139.98,4.86,"POsdhqrKQBA"
50,"genocidio de los pueblos originarios",143.16,3.5,"POsdhqrKQBA"
51,"para apropiarse de sus tierras",144.84,4.08,"POsdhqrKQBA"
52,"sometieron a esos pueblos a trabajos",146.66,4.9,"POsdhqrKQBA"
53,"semi esclavo prácticamente sin ningún",148.92,5.1,"POsdhqrKQBA"
54,"derecho por eso no es casualidad que",151.56,4.44,"POsdhqrKQBA"
55,"aquellas personas a las cuales mandan",154.02,5.04,"POsdhqrKQBA"
56,"resguardo Y en protección Aníbal",156,6,"POsdhqrKQBA"
57,"Fernández la gendarmería tengan hoy un",159.06,5.399,"POsdhqrKQBA"
58,"discurso supremacista un discurso",162,5.06,"POsdhqrKQBA"
59,"racista un discurso totalmente",164.459,4.92,"POsdhqrKQBA"
60,"discriminatorio porque nuevamente",167.06,4.78,"POsdhqrKQBA"
61,"quieren apropiarse de esas tierras y",169.379,4.321,"POsdhqrKQBA"
62,"porque nuevamente sus negocios",171.84,4.5,"POsdhqrKQBA"
63,"inmobiliarios chocan con los derechos",173.7,5.039,"POsdhqrKQBA"
64,"que los pueblos originarios han",176.34,3.96,"POsdhqrKQBA"
65,"conseguido que se contemplen en la",178.739,3.961,"POsdhqrKQBA"
66,"Constitución y en otras leyes para eso",180.3,5.04,"POsdhqrKQBA"
67,"que hicieron armaron un montaje",182.7,5.46,"POsdhqrKQBA"
68,"la supuesta quema de una casilla de",185.34,4.979,"POsdhqrKQBA"
69,"gendarmería dio lugar al armado de un",188.16,4.499,"POsdhqrKQBA"
70,"expediente secreto a que detengan a las",190.319,4.381,"POsdhqrKQBA"
71,"mujeres y las trasladen a más de 1500",192.659,4.8,"POsdhqrKQBA"
72,"kilómetros a que le revisen los pañales",194.7,5.6,"POsdhqrKQBA"
73,"de sus bebés buscando armas allí",197.459,4.681,"POsdhqrKQBA"
74,"obligándolas a hacer sus necesidades",200.3,4.2,"POsdhqrKQBA"
75,"sobre delante del personal de seguridad",202.14,5.459,"POsdhqrKQBA"
76,"así las tratan atropellaron sus lugares",204.5,7.42,"POsdhqrKQBA"
77,"sagrados todo para montar un una escena",207.599,6.481,"POsdhqrKQBA"
78,"y avanzar con los negocios y Aníbal",211.92,4.319,"POsdhqrKQBA"
79,"Fernández se siente fuerte con sus",214.08,4.98,"POsdhqrKQBA"
80,"divinas TV führer apoyándolo diciendo",216.239,5.401,"POsdhqrKQBA"
81,"que son chilenos Total no pertenecen a",219.06,5.099,"POsdhqrKQBA"
82,"nuestro país escuchamos todo tipo de",221.64,5.06,"POsdhqrKQBA"
83,"discriminaciones sobre eso se monta",224.159,4.921,"POsdhqrKQBA"
84,"Aníbal Fernández pero sabe qué señora",226.7,4.84,"POsdhqrKQBA"
85,"presidenta si les interesara de algún",229.08,5.219,"POsdhqrKQBA"
86,"modo la apropiación de tierras tendrían",231.54,3.96,"POsdhqrKQBA"
87,"que estar mandando la fuerza de",234.299,4.201,"POsdhqrKQBA"
88,"seguridad al lado al lago escondido casi",235.5,4.44,"POsdhqrKQBA"
89,"dos millones de hectáreas de nuestro",238.5,4.4,"POsdhqrKQBA"
90,"país están anotadas en paraísos Fiscales",239.94,6.299,"POsdhqrKQBA"
91,"Lewis benetton Turner para eso no los",242.9,5.86,"POsdhqrKQBA"
92,"tocan a eso no los tocan esa",246.239,4.86,"POsdhqrKQBA"
93,"extranjerización de tierras no les",248.76,4.86,"POsdhqrKQBA"
94,"molesta lo que quieren es negarle",251.099,4.801,"POsdhqrKQBA"
95,"derecho a las comunidades originarias y",253.62,4.739,"POsdhqrKQBA"
96,"para terminar quiero decir que veo una",255.9,4.079,"POsdhqrKQBA"
97,"gran coincidencia en este operativo",258.359,4.321,"POsdhqrKQBA"
98,"represivo en esta política del gobierno",259.979,5.101,"POsdhqrKQBA"
99,"nacional a lo que ocurre con la ley de",262.68,6.54,"POsdhqrKQBA"
100,"humedales claro de nuevo los derechos de",265.08,6.6,"POsdhqrKQBA"
101,"los pueblos chocan con los negocios de",269.22,5.64,"POsdhqrKQBA"
102,"unos pocos y de qué lado se pone este",271.68,6.299,"POsdhqrKQBA"
103,"gobierno del lado de los negocios de",274.86,6.119,"POsdhqrKQBA"
104,"unos pocos como la ley de humedales Por",277.979,5.841,"POsdhqrKQBA"
105,"eso quiero contar aquí lo que cantamos",280.979,6.901,"POsdhqrKQBA"
106,"miles y miles de mujeres en el encuentro",283.82,7,"POsdhqrKQBA"
107,"plurinacional de mujeres y disidencias",287.88,6.36,"POsdhqrKQBA"
108,"en San Luis cantamos qué vergüenza qué",290.82,5.879,"POsdhqrKQBA"
109,"vergüenza que me da el gobierno mete",294.24,5.519,"POsdhqrKQBA"
110,"presas a mapuches por luchar libertad a",296.699,5.171,"POsdhqrKQBA"
111,"las presas mapuches basta de represión",299.759,4.44,"POsdhqrKQBA"
112,"[Música]",301.87,2.329,"POsdhqrKQBA"
1,"Gracias presidente",0.06,6.48,"sDJwhoB2jRs"
2,"Sí en primer lugar quiero decir digamos",3.02,7.98,"sDJwhoB2jRs"
3,"que acá hay un elemento que",6.54,7.08,"sDJwhoB2jRs"
4,"que me parece importante con respecto a",11,5.4,"sDJwhoB2jRs"
5,"los anuncios que hizo el presidente",13.62,6.72,"sDJwhoB2jRs"
6,"de enviar el ejército a la ciudad de",16.4,7.06,"sDJwhoB2jRs"
7,"Rosario no quizás enmascarado en la",20.34,7.5,"sDJwhoB2jRs"
8,"cuestión de la construcción de viviendas",23.46,6.42,"sDJwhoB2jRs"
9,"de los barrios Urbanización de barrios",27.84,5.34,"sDJwhoB2jRs"
10,"populares y demás que ahí nos",29.88,5.88,"sDJwhoB2jRs"
11,"preguntaríamos Por qué no destinar",33.18,5.46,"sDJwhoB2jRs"
12,"realmente recursos con profesionales con",35.76,5.4,"sDJwhoB2jRs"
13,"las universidades públicas nacionales y",38.64,3.84,"sDJwhoB2jRs"
14,"demás para hacer un verdadero proyecto",41.16,3.419,"sDJwhoB2jRs"
15,"de Urbanización no solamente en la",42.48,3.78,"sDJwhoB2jRs"
16,"ciudad de Rosario sino en todo el país",44.579,4.441,"sDJwhoB2jRs"
17,"por supuesto No y traigo a colación esto",46.26,5.639,"sDJwhoB2jRs"
18,"porque es fundamental",49.02,5.76,"sDJwhoB2jRs"
19,"tomar experiencias de otros países no",51.899,5.721,"sDJwhoB2jRs"
20,"por ejemplo en México",54.78,6.32,"sDJwhoB2jRs"
21,"desde que se",57.62,5.919,"sDJwhoB2jRs"
22,"militarizaba militarizó el país para",61.1,6.18,"sDJwhoB2jRs"
23,"combatir el narcotráfico supuestamente",63.539,8.041,"sDJwhoB2jRs"
24,"hubo 350.000 asesinatos y 72.000",67.28,7.42,"sDJwhoB2jRs"
25,"desaparecidos desde el año 2006 al 2021",71.58,7.16,"sDJwhoB2jRs"
26,"Entonces digamos Cuál es",74.7,7.14,"sDJwhoB2jRs"
27,"el fundamento para decir que va a estar",78.74,6.4,"sDJwhoB2jRs"
28,"el ejército y que no va a ser corrompido",81.84,5.76,"sDJwhoB2jRs"
29,"inclusive por el narcotráfico no porque",85.14,3.78,"sDJwhoB2jRs"
30,"acá nos está yendo al fondo de la",87.6,3.54,"sDJwhoB2jRs"
31,"cuestión y tomando en cuenta esta",88.92,6,"sDJwhoB2jRs"
32,"experiencia no porque este qué tiene que",91.14,5.88,"sDJwhoB2jRs"
